"Cocunut","Mortgage_YN","AGE_AT_ORIGINATION","AGE","YEARS_WITH_BANK","MARTIAL_STATUS","EDUCATION","EMPLOYMENT","GENDER","CUST_INCOME","CURRENT_ADDRESS_DATE","CURRENT_JOB_DATE","CURRENT_WITH_BANK_DATE","CURRENT_BALANCE_EUR","YEARS_WITH_CURRENT_JOB"
2160,"N",NA,52,13,"D","BCR","PVE","M",462.439,1972-01-01,2016-03-01,2004-04-17,170.2322308,7.38398357289528
2165,"N",NA,37,13,"M","HGH","STE","M",292.0846154,1980-01-30,2003-09-01,2004-04-19,2.389615385,19.8822724161533
2166,"N",NA,39,13,"M","BCR","PVE","M",825.8930769,2000-06-01,2005-04-01,2004-04-17,0,18.299794661191
2171,"N",NA,65,13,"D","SEC","RET","F",131.5729231,2004-04-16,9999-10-01,2004-04-19,38.71338462,15.8110882956879
2172,"N",NA,51,13,"S","HGH","PVE","M",427.8220769,1966-04-07,1988-12-01,2004-04-19,219.6248462,34.6310746064339
2177,"N",NA,54,13,"M","HGH","PVE","F",459.2216154,2000-09-07,1987-07-01,2004-04-20,472.3366923,36.0520191649555
2179,"N",NA,66,13,"M","BCR","RET","F",367.6233077,1987-02-01,9999-10-01,2004-04-20,166.2106923,15.8110882956879
2181,"N",NA,54,13,"M","HGH","PVE","M",490.0732308,2008-01-01,1999-09-01,2004-04-21,271.8175385,23.8822724161533
2182,"N",NA,69,13,"M","HGH","RET","F",278.2492308,1983-10-01,9999-10-01,2004-04-21,0,15.8110882956879
2183,"N",NA,41,13,"M","HGH","STE","M",352.427,1982-01-01,2004-04-02,2004-04-21,337.0862308,19.296372347707
2187,"N",NA,55,12,"M","HGH","PVE","M",263,2003-12-10,2003-03-01,2004-12-15,23.28953846,20.3860369609856
2188,"N",NA,49,13,"M","BCR","STE","F",373.0153846,2008-10-01,2000-09-17,2004-04-22,32.67630769,22.8364134154689
2192,"N",NA,65,13,"M","HGH","RET","M",297.1758462,2000-04-28,9999-10-01,2004-04-22,76.92307692,15.8110882956879
2193,"N",NA,60,13,"M","BCR","PVE","M",214.2692308,1982-01-01,2013-02-01,2004-04-22,0,10.4613278576318
2195,"N",NA,45,14,"D","HGH","PVE","F",3489.253846,1972-04-10,2010-04-16,2002-07-29,0,13.2594113620808
2200,"N",NA,39,13,"M","BCR","PVE","M",1230.776923,2006-06-01,2004-07-01,2004-04-23,1222.327,19.0499657768652
2202,"N",NA,43,13,"M","HGH","PVE","F",344.0876154,1974-06-16,2010-10-21,2004-04-23,347.2224615,12.7446954140999
2204,"N",NA,40,13,"M","HGH","PVE","M",354.4017692,2004-09-10,2013-03-01,2004-04-23,76.87769231,10.3846680355921
2205,"N",NA,45,13,"M","BCR","PVE","M",520.9854615,2005-03-01,2006-05-01,2004-04-26,0,17.2183436002738
2208,"N",NA,42,13,"M","HGH","PVE","M",220.8692308,2011-04-01,2008-04-11,2004-04-26,199.2162308,15.2717316906229
2213,"N",NA,44,13,"M","BCR","PVE","F",347.7050769,2015-01-01,2002-01-12,2004-04-26,152.1018462,21.5167693360712
2214,"N",NA,38,13,"M","HGH","PVE","F",256.1375385,1979-04-24,2001-01-01,2004-04-27,0,22.5462012320329
2219,"N",NA,53,13,"M","BCR","PVE","F",236.2692308,2002-08-18,2013-04-07,2004-04-28,106.7122308,10.2833675564682
2224,"N",NA,50,13,"M","HGH","PVE","M",491.8605385,2007-05-01,2004-03-01,2004-04-29,395.4893077,19.3839835728953
2225,"N",NA,47,13,"M","BCR","STE","F",495.7153846,1986-12-01,1994-01-01,2003-09-25,178.0020769,29.5468856947296
2230,"N",NA,54,13,"M","BCR","PVE","M",595.2846154,1963-05-19,2015-09-01,2004-04-30,563.3296923,7.88227241615332
2243,"N",NA,61,13,"W","HGH","RET","M",236.8087692,1986-05-10,9999-10-01,2004-05-05,224.1549231,15.8110882956879
2246,"N",NA,36,13,"M","HGH","PVE","M",349.2959231,2005-06-01,2003-04-01,2004-05-06,306.5875385,20.3011635865845
2250,"N",NA,54,13,"W","HGH","STE","M",458.6378462,1989-01-17,2002-09-01,2004-05-07,370.0966923,20.8815879534565
2253,"N",NA,67,13,"M","BCR","RET","M",368.3769231,1999-07-08,9999-10-01,2004-05-10,153.2577692,15.8110882956879
2256,"N",NA,42,12,"S","HGH","PVE","F",228.7800769,2008-01-01,2009-01-01,2004-10-21,70.78038462,14.5462012320329
2259,"N",NA,64,13,"M","HGH","RET","F",121.6918462,1953-09-14,9999-10-01,2004-05-11,125.287,15.8110882956879
2260,"N",NA,48,13,"M","HGH","PVE","M",184.6153846,2000-04-01,2014-11-01,2004-05-11,0,8.71457905544148
2267,"N",NA,46,13,"S","BCR","PVE","F",546.6172308,1974-12-31,2004-05-01,2004-05-13,95.09676923,19.2169746748802
2270,"N",NA,54,13,"M","BCR","STE","M",974.9230769,2004-11-15,1985-11-01,2004-05-14,919.8936923,37.7138945927447
2273,"N",NA,76,13,"M","BCR","RET","M",662.5780769,1974-01-01,9999-10-01,2003-08-04,0,15.8110882956879
2274,"N",NA,50,13,"M","HGH","STE","M",498.1846154,2015-08-01,1987-09-15,2004-05-15,0,35.8439425051335
2275,"N",NA,69,15,"D","BCR","RET","M",351.7313077,1967-01-01,9999-10-01,2002-03-23,7.742769231,15.8110882956879
2277,"N",NA,41,13,"S","BCR","PVE","F",3614.373538,2008-01-01,2008-04-07,2004-05-17,1033.765846,15.2826830937714
2278,"N",NA,38,13,"S","HGH","STE","M",303.8776154,1989-05-01,2006-12-01,2004-02-17,21.62369231,16.6324435318275
2285,"N",NA,42,13,"M","BCR","PVE","F",1230.769231,2003-11-16,2004-05-17,2004-05-17,0,19.1731690622861
2288,"N",NA,47,13,"M","HGH","STE","F",360.9230769,1996-10-01,2001-12-10,2004-05-19,225.1389231,21.6071184120465
2292,"N",NA,46,13,"M","HGH","PVE","F",1033.846154,1994-10-29,2004-05-01,2004-05-20,0,19.2169746748802
2295,"N",NA,46,14,"M","HGH","PVE","M",505.9846154,1998-11-01,2010-01-01,2003-04-22,350.1373077,13.5468856947296
2300,"N",NA,45,13,"S","HGH","PVE","M",610.9153846,1972-10-21,2014-02-01,2004-05-22,0,9.46201232032854
2305,"N",NA,47,13,"M","HGH","PVE","F",1210.423077,2013-01-01,2004-05-04,2004-05-24,1078.102462,19.2087611225188
2313,"N",NA,40,13,"M","PRS","PVE","M",362.4901538,2004-10-05,2013-04-01,2004-03-03,427.0035385,10.299794661191
2321,"N",NA,61,13,"M","BCR","STE","F",468.2799231,1990-08-01,2004-05-01,2004-05-26,0,19.2169746748802
2324,"N",NA,54,13,"M","HGH","PVE","F",189.4230769,1989-08-01,2016-01-01,2004-05-27,176.7061538,7.5482546201232
2327,"N",NA,66,13,"D","BCR","RET","F",334.6633846,1978-08-01,9999-10-01,2003-09-16,0,15.8110882956879
2328,"N",NA,57,13,"D","BCR","PVE","M",665.8692308,1960-05-06,1992-02-10,2004-05-27,9.219923077,31.4387405886379
2330,"N",NA,53,13,"M","HGH","STE","M",239.2153846,2009-01-01,1985-02-08,2004-05-28,8.205461538,38.4421629021218
2334,"N",NA,58,13,"M","HGH","RET","F",264.9320769,2002-07-31,9999-10-01,2004-05-28,206.7691538,15.8110882956879
2335,"N",NA,44,14,"M","BCR","STE","M",874.4775385,2002-01-22,2014-08-23,2003-04-24,0,8.90622861054073
2337,"N",NA,56,13,"M","HGH","PVE","F",359.1537692,2003-10-02,2004-01-06,2004-05-29,35.81684615,19.5345653661875
2339,"N",NA,36,13,"M","PRS","PVE","M",545.3341538,1982-03-26,2016-07-01,2004-05-31,206.6002308,7.04996577686516
2344,"N",NA,63,15,"M","HGH","RET","M",270.5495385,1981-03-01,9999-10-01,2002-06-26,276.3571538,15.8110882956879
2345,"N",NA,56,13,"W","BCR","STE","F",368.1035385,1985-10-20,1985-05-06,2004-06-01,119.6401538,38.2039698836413
2348,"N",NA,52,13,"M","HGH","PVE","M",294.4614615,1998-04-08,1988-07-01,2004-06-01,291.086,35.0499657768652
2350,"N",NA,52,13,"S","HGH","PVE","M",520.1846154,1966-12-17,1986-05-08,2004-06-02,1.418384615,37.1991786447639
2370,"N",NA,54,13,"M","BCR","STE","M",431.5350769,1963-04-11,1999-12-28,2004-06-07,78.84015385,23.5592060232717
2379,"N",NA,70,13,"M","SEC","RET","M",213.0955385,2002-11-08,9999-10-01,2004-06-08,77.38461538,15.8110882956879
2381,"N",NA,63,13,"S","BCR","RET","F",153.8461538,2008-06-07,9999-10-01,2004-06-08,134.4608462,15.8110882956879
2382,"N",NA,62,13,"S","HGH","PVE","M",354.193,2002-07-12,2007-06-04,2004-05-12,272.0320769,16.1259411362081
2383,"N",NA,44,13,"M","BCR","PVE","F",1792.067385,2002-06-27,2005-02-01,2004-06-08,0,18.4613278576318
2385,"N",NA,47,14,"M","HGH","PVE","F",551.8615385,2000-07-25,2016-01-01,2002-10-18,132.9929231,7.5482546201232
2386,"N",NA,80,13,"W","HGH","RET","F",217.8553846,1977-10-01,9999-10-01,2004-06-09,97.54276923,15.8110882956879
2391,"N",NA,43,13,"M","BCR","STE","F",752.8615385,2011-12-01,2008-06-16,2004-06-10,366.4368462,15.0910335386721
2396,"N",NA,63,13,"M","HGH","PVE","M",500.0134615,2004-08-31,1984-01-01,2004-06-11,356.1526154,39.5482546201232
2398,"N",NA,42,13,"M","HGH","STE","M",243.1112308,1999-10-10,1996-02-02,2004-06-11,177.7021538,27.460643394935
2403,"N",NA,43,13,"M","BCR","STE","F",342.1300769,2010-10-01,1995-04-17,2004-06-14,338.6832308,28.2573579739904
2405,"N",NA,62,13,"M","PRS","RET","M",247.6573077,1970-08-18,9999-10-01,2004-06-14,56.83346154,15.8110882956879
2407,"N",NA,56,13,"M","HGH","STE","M",314.0426923,1961-03-18,1985-03-15,2004-06-14,113.304,38.3463381245722
2408,"N",NA,64,13,"S","HGH","RET","F",299.5646154,1987-01-01,9999-10-01,2004-06-14,213.3734615,15.8110882956879
2409,"N",NA,43,13,"M","HGH","STE","M",1715.630769,2006-03-01,1995-08-21,2004-06-15,0,27.9123887748118
2411,"N",NA,68,14,"M","BCR","RET","F",389.6663077,1995-01-01,9999-10-01,2002-11-30,42.96015385,15.8110882956879
2416,"N",NA,41,13,"S","BCR","PVE","F",909.8153846,2004-04-08,2004-06-07,2004-04-22,189.6936923,19.1156741957563
2417,"N",NA,42,13,"M","BCR","PVE","M",1879.937,2003-02-26,2012-04-05,2004-06-15,889.7105385,11.2881587953457
2418,"N",NA,53,13,"M","HGH","STE","F",170.705,1989-01-01,2003-12-09,2004-06-16,0,19.6112251882272
2422,"N",NA,62,13,"M","HGH","RET","M",272.7306154,1955-05-08,9999-10-01,2004-06-16,134.7327692,15.8110882956879
2424,"N",NA,61,15,"M","PHD","STE","M",1477.923077,1988-05-01,2005-11-01,2002-03-16,0,17.7138945927447
2426,"N",NA,52,13,"M","HGH","STE","F",254.6384615,2005-09-01,2003-03-01,2004-06-17,0,20.3860369609856
2427,"N",NA,48,13,"M","HGH","PVE","M",1086.208077,1969-12-06,2005-11-30,2004-06-17,854.8684615,17.6344969199179
2429,"N",NA,50,13,"M","HGH","STE","M",241.0772308,1998-12-09,1989-04-17,2004-06-17,0,34.2559890485969
2431,"N",NA,50,13,"M","HGH","STE","M",711.9956923,1993-01-01,1996-03-01,2004-06-17,413.6176923,27.3839835728953
2434,"N",NA,50,13,"M","HGH","STE","F",270.8201538,1988-07-10,1989-01-23,2004-06-18,29.37823077,34.4859685147159
2436,"N",NA,45,13,"S","BCR","PVE","F",1409.815385,2001-10-11,2010-09-01,2003-09-05,0,12.8815879534565
2437,"N",NA,70,13,"M","HGH","RET","M",267.6814615,2003-11-21,9999-10-01,2004-06-18,0,15.8110882956879
2440,"N",NA,41,13,"S","HGH","PVE","M",522.4219231,1995-07-31,2004-06-07,2004-05-25,0,19.1156741957563
2447,"N",NA,67,13,"W","BCR","RET","F",290.2310769,2005-08-01,9999-10-01,2004-06-21,66.10107692,15.8110882956879
2449,"N",NA,63,13,"M","BCR","PVE","M",430.4647692,1969-01-01,2016-07-01,2004-06-22,0,7.04996577686516
2461,"N",NA,46,13,"S","HGH","PVE","M",689.7384615,1971-04-23,1992-01-01,2004-06-23,281.4156923,31.5482546201232
2466,"N",NA,67,13,"M","MAS","RET","F",463.4356923,1950-01-26,9999-10-01,2004-06-23,0,15.8110882956879
2470,"N",NA,70,13,"M","BCR","RET","M",270.2102308,2047-03-21,9999-10-01,2004-06-24,0,15.8110882956879
2472,"N",NA,46,13,"M","BCR","STE","F",317.4653846,2001-05-13,1999-03-08,2004-06-24,55.95684615,24.3668720054757
2473,"N",NA,67,13,"M","HGH","RET","M",238.1840769,2000-03-06,9999-10-01,2004-06-24,0,15.8110882956879
2482,"N",NA,64,13,"M","HGH","RET","F",252.51,1995-05-01,9999-10-01,2004-06-28,68.61284615,15.8110882956879
2486,"N",NA,40,13,"M","BCR","PVE","F",796.6846154,2004-01-01,2002-04-01,2004-06-29,0,21.3004791238877
2490,"N",NA,40,13,"M","BCR","STE","F",362.3461538,2005-11-29,2002-01-14,2004-06-30,367.8852308,21.5112936344969
2491,"N",NA,53,13,"D","BCR","STE","F",344.9384615,1975-09-18,2002-12-09,2004-06-30,291.924,20.6105407255305
2494,"N",NA,69,13,"M","HGH","RET","M",577.9123077,1981-06-01,9999-10-01,2004-06-30,437.6413077,15.8110882956879
2496,"N",NA,39,13,"M","BCR","PVE","F",485.0875385,1978-01-25,2014-06-02,2004-06-30,387.7187692,9.13073237508556
2501,"N",NA,55,13,"M","HGH","STE","M",362.6108462,2006-07-10,1984-02-07,2004-07-02,190.6186923,39.4469541409993
2503,"N",NA,54,13,"M","HGH","PVE","M",734.4025385,2007-04-05,2016-07-01,2004-07-02,168.8367692,7.04996577686516
2504,"N",NA,55,13,"S","BCR","STE","F",557.2194615,2004-06-29,2003-04-01,2004-07-03,0,20.3011635865845
2507,"N",NA,45,13,"M","HGH","STE","M",499.4579231,1996-07-01,1994-06-01,2004-07-05,309.9763846,29.1334702258727
2510,"N",NA,46,13,"M","BCR","PVE","M",1014.992308,2000-01-01,2004-01-21,2004-07-05,260.8720769,19.4934976043806
2514,"N",NA,45,13,"M","HGH","STE","F",667.0692308,1974-09-19,2006-07-03,2004-07-05,615.3561538,17.0458590006845
2519,"N",NA,39,12,"M","HGH","PVE","M",302.6461538,1978-07-06,2004-06-01,2004-07-06,256.7063846,19.1321013004791
2524,"N",NA,41,11,"M","BCR","PVE","F",472.1846154,2005-07-20,2011-03-01,2005-11-26,0,12.3860369609856
2526,"N",NA,49,12,"M","BCR","PVE","F",1031.453846,1969-01-01,1999-02-10,2004-07-07,968.5920769,24.4380561259411
2530,"N",NA,66,12,"M","BCR","RET","M",213.0774615,1980-01-01,9999-10-01,2004-07-08,205.1973077,15.8110882956879
2531,"N",NA,60,12,"M","BCR","STE","M",321.5153846,2004-09-01,2000-04-17,2004-07-08,0,23.2553045859001
2544,"N",NA,50,13,"M","BCR","PVE","F",2392.561538,2002-09-01,2007-06-01,2004-02-04,0,16.1341546885695
2547,"N",NA,67,15,"M","HGH","RET","F",260.5070769,1998-06-22,9999-10-01,2001-09-26,0,15.8110882956879
2551,"N",NA,67,12,"M","HGH","RET","M",288.4507692,1995-01-01,9999-10-01,2004-07-14,255.1943846,15.8110882956879
2556,"N",NA,66,12,"D","HGH","RET","F",217.5395385,1981-05-01,2006-05-01,2004-07-14,0.918692308,17.2183436002738
2561,"N",NA,36,12,"S","HGH","PVE","F",307.6923077,2008-01-01,2009-12-01,2004-07-16,0,13.6317590691307
2564,"N",NA,46,12,"M","HGH","STE","M",291.3396923,1971-01-10,1996-07-19,2004-07-19,0,27.0006844626968
2572,"N",NA,42,12,"M","BCR","PVE","F",433.2605385,2006-01-16,2004-07-11,2004-07-20,0,19.0225872689938
2574,"N",NA,54,12,"S","HGH","STE","M",576.5089231,2009-07-01,1991-02-16,2004-07-21,451.1695385,32.4216290212183
2577,"N",NA,62,12,"M","HGH","RET","F",270.6462308,2003-03-25,9999-10-01,2004-07-21,0,15.8110882956879
2583,"N",NA,60,12,"M","HGH","PVE","F",322.9632308,2000-09-04,1980-02-15,2004-07-22,75.04584615,43.4250513347023
2585,"N",NA,41,12,"M","BCR","PVE","F",613.0261538,2000-06-01,2004-07-12,2004-07-22,52.21361538,19.0198494182067
2595,"N",NA,51,12,"M","BCR","STE","M",182.9536923,1973-12-31,1992-09-03,2004-07-26,44.79876923,30.8747433264887
2596,"N",NA,44,12,"M","HGH","STE","F",255.5,1998-10-04,2007-04-16,2004-07-26,76.92323077,16.2600958247776
2607,"N",NA,47,12,"D","BCR","STE","F",390.6615385,1970-06-07,2000-09-01,2004-07-28,359.0804615,22.880219028063
2608,"N",NA,77,12,"M","BCR","RET","M",642.8842308,1979-03-01,9999-10-01,2004-07-28,0,15.8110882956879
2610,"N",NA,46,12,"M","BCR","STE","F",348.5993077,2007-08-15,1998-09-01,2004-07-28,336.1436154,24.8815879534565
2622,"N",NA,60,12,"M","BCR","STE","M",198.7627692,1994-06-28,2009-07-01,2004-07-30,0,14.0506502395619
2623,"N",NA,74,12,"D","HGH","RET","M",223.0247692,2003-07-30,9999-10-01,2004-07-30,0,15.8110882956879
2624,"N",NA,42,12,"S","HGH","PVE","F",538.4615385,2013-06-01,2014-05-01,2004-07-30,523.0931538,9.21834360027379
2628,"N",NA,64,12,"M","HGH","RET","F",262.8430769,1984-06-01,9999-10-01,2004-08-03,229.4046154,15.8110882956879
2629,"N",NA,67,12,"M","HGH","RET","M",228.5242308,2000-09-08,9999-10-01,2004-08-03,154.1314615,15.8110882956879
2630,"N",NA,58,13,"M","BCR","STE","F",589.3643077,1992-04-03,1990-10-01,2004-06-18,22.11776923,32.7994524298426
2634,"N",NA,40,12,"M","HGH","STE","F",249.3615385,1982-01-01,2006-09-01,2004-08-03,0,16.8815879534565
2635,"N",NA,59,12,"M","HGH","PVE","M",315.8964615,1958-04-09,2010-02-17,2004-08-03,292.0533077,13.4182067077344
2640,"N",NA,66,12,"M","BCR","STE","M",357.9286923,1988-10-01,2007-01-01,2004-08-04,25.05338462,16.5475701574264
2641,"N",NA,60,12,"M","BCR","RET","M",346.836,1960-09-09,9999-10-01,2004-08-04,67.57738462,15.8110882956879
2645,"N",NA,49,12,"M","HGH","STE","F",261.5384615,2000-06-01,1988-04-21,2004-08-05,201.9462308,35.2443531827515
2647,"N",NA,42,12,"S","HGH","PVE","M",356.5210769,2005-05-01,1996-08-01,2004-08-05,0,26.9650924024641
2651,"N",NA,69,12,"M","BCR","RET","F",328.9341538,1985-07-01,9999-10-01,2004-08-05,0,15.8110882956879
2652,"N",NA,50,12,"M","BCR","PVE","F",458.7813077,2010-08-01,2002-10-01,2004-08-06,474.8673846,20.7994524298426
2657,"N",NA,37,12,"M","HGH","PVE","F",450.0993077,2010-10-01,2004-04-01,2004-08-06,462.6506923,19.2991101984942
2664,"N",NA,67,12,"M","HGH","RET","F",252.3845385,1990-01-01,9999-10-01,2004-08-09,250.1622308,15.8110882956879
2665,"N",NA,38,12,"S","HGH","PVE","F",378.0208462,2002-06-20,2008-04-01,2004-08-09,0,15.2991101984942
2667,"N",NA,38,12,"M","HGH","STE","M",556.6168462,2009-01-01,2006-09-16,2004-08-10,0,16.8405201916496
2669,"N",NA,54,12,"M","BCR","STE","F",349.2384615,1989-09-01,1986-05-26,2004-08-10,5.095538462,37.1498973305955
2671,"N",NA,59,12,"M","BCR","STE","F",766.2384615,2005-09-16,1996-12-25,2004-08-10,0,26.5653661875428
2673,"N",NA,47,12,"S","HGH","PVE","F",669.3520769,2007-09-01,2000-12-04,2004-08-10,382.5905385,22.6228610540726
2674,"N",NA,65,12,"M","HGH","PVE","M",296.1823077,2008-03-14,1985-07-01,2004-08-10,0,38.0506502395619
2682,"N",NA,64,12,"M","BCR","STE","M",319.09,1997-06-01,2007-02-15,2004-08-11,86.64661538,16.4243668720055
2684,"N",NA,41,12,"S","BCR","PVE","F",1094.989385,1976-04-22,2004-08-10,2004-08-11,0,18.9404517453799
2685,"N",NA,41,12,"M","HGH","PVE","F",633.5461538,1999-06-01,2004-08-01,2004-08-12,0,18.9650924024641
2692,"N",NA,58,12,"D","BCR","RET","F",446.9707692,2010-06-01,9999-10-01,2004-08-13,0,15.8110882956879
2693,"N",NA,67,12,"M","HGH","RET","F",244.1753846,1978-11-29,9999-10-01,2004-07-07,242.1631538,15.8110882956879
2694,"N",NA,65,12,"M","HGH","STE","M",407.4230769,1972-01-01,1979-04-01,2004-08-16,0,44.3011635865845
2695,"N",NA,51,12,"M","HGH","PVE","M",307.4548462,1966-01-30,1994-09-20,2004-08-16,323.467,28.829568788501
2698,"N",NA,68,12,"M","HGH","RET","F",156.148,9999-10-01,9999-10-01,2004-08-16,38.73161538,15.8110882956879
2700,"N",NA,56,12,"M","BCR","STE","F",383.5230769,1990-09-09,1996-09-01,2004-08-17,142.6516923,26.880219028063
2706,"N",NA,58,14,"M","BCR","PVE","M",796.6908462,1996-02-01,2006-03-01,2003-06-19,0,17.3853524982888
2707,"N",NA,65,12,"M","HGH","RET","M",270.5900769,2004-09-21,9999-10-01,2004-08-18,0,15.8110882956879
2711,"N",NA,60,12,"M","HGH","RET","F",351.9253846,1994-08-01,9999-10-01,2004-08-19,152.3256154,15.8110882956879
2714,"N",NA,54,15,"S","HGH","STE","M",136.0403077,1963-12-21,2002-05-20,2002-01-03,0,21.1663244353183
2717,"N",NA,62,15,"M","HGH","RET","F",674.5651538,1974-09-15,9999-10-01,2002-01-11,0,15.8110882956879
2718,"N",NA,39,12,"M","BCR","PVE","M",932.7886923,2009-09-01,2004-08-01,2004-08-19,211.3833846,18.9650924024641
2720,"N",NA,50,12,"M","HGH","STE","F",286.7846154,1967-05-25,1997-01-31,2004-08-20,219.7191538,26.4640657084189
2721,"N",NA,44,12,"M","HGH","PVE","F",401.5076923,1993-03-01,2015-01-20,2004-08-20,390.5235385,8.49555099247091
2725,"N",NA,61,12,"M","HGH","PVE","F",320.3538462,1982-05-01,2002-06-01,2004-08-20,70.70492308,21.1334702258727
2728,"N",NA,33,12,"M","HGH","STE","F",266.9212308,2007-05-01,2012-08-15,2004-08-23,258.8937692,10.9267624914442
2738,"N",NA,63,12,"M","HGH","RET","M",253.622,1978-11-01,9999-10-01,2004-08-25,8.176153846,15.8110882956879
2739,"N",NA,74,12,"M","HGH","RET","M",307.5642308,1976-12-28,9999-10-01,2004-08-25,0,15.8110882956879
2740,"N",NA,40,12,"M","HGH","STE","M",430.2684615,1992-06-01,2002-06-24,2004-08-25,0,21.0704996577687
2741,"N",NA,41,12,"M","BCR","STE","F",362.3606154,2013-01-01,2003-09-01,2004-08-25,336.8786154,19.8822724161533
2749,"N",NA,65,12,"M","BCR","RET","F",317.991,1993-07-01,9999-10-01,2004-08-26,0,15.8110882956879
2750,"N",NA,49,12,"M","BCR","STE","M",304.8,2006-01-01,2014-08-18,2004-08-26,193.669,8.91991786447639
2754,"N",NA,68,12,"M","BCR","RET","F",292.9676154,2015-01-01,9999-10-01,2004-08-27,0,15.8110882956879
2758,"N",NA,48,12,"M","BCR","STE","F",533.6615385,1969-04-10,1999-04-01,2004-08-27,35.15584615,24.3011635865845
2759,"N",NA,62,12,"M","BCR","RET","M",520.9164615,1990-09-01,9999-10-01,2004-08-27,54.46976923,15.8110882956879
2763,"N",NA,44,12,"M","BCR","STE","F",419.2636923,2007-07-19,2004-01-15,2004-08-30,145.3841538,19.5099247091034
2765,"N",NA,52,14,"D","PHD","STE","F",659.7199231,2013-08-01,1993-02-01,2003-06-27,664.239,30.4613278576318
2768,"N",NA,69,15,"W","HGH","RET","F",338.9020769,1977-11-01,9999-10-01,2001-12-25,76.85992308,15.8110882956879
2770,"N",NA,52,13,"S","HGH","STE","F",253.4036154,1984-01-01,1986-07-01,2004-02-13,0,37.0513347022587
2777,"N",NA,56,12,"M","BCR","STE","F",415.8,1996-07-15,1994-04-01,2004-09-01,385.2603077,29.3004791238877
2779,"N",NA,55,12,"M","BCR","STE","F",430.7692308,2001-05-09,2014-08-01,2004-09-01,0,8.96646132785763
2784,"N",NA,46,12,"M","HGH","PVE","M",611.0153846,1998-10-10,2002-02-01,2004-09-02,0,21.4620123203285
2788,"N",NA,51,13,"M","HGH","PVE","M",349.5214615,1970-04-10,1988-04-26,2003-10-01,71.402,35.2306639288159
2793,"N",NA,47,15,"S","HGH","PVE","F",757.0939231,1991-12-25,2010-01-01,2001-11-23,0,13.5468856947296
2799,"N",NA,43,12,"S","HGH","PVE","F",206.7307692,2000-01-01,2002-03-01,2004-09-01,82.98392308,21.3853524982888
2804,"N",NA,39,12,"M","SEC","PVE","F",212.2307692,2001-10-18,1999-07-01,2004-09-04,211.5766154,24.0520191649555
2805,"N",NA,49,12,"D","HGH","PVE","F",209.3230769,2013-10-01,2000-09-01,2004-09-04,20.39461538,22.880219028063
2808,"N",NA,43,12,"M","BCR","STE","M",392.3821538,2005-12-15,2001-04-05,2004-09-06,323.7835385,22.2888432580424
2809,"N",NA,44,12,"S","MAS","STE","F",971.2230769,1973-02-23,2015-12-01,2004-09-06,875.2744615,7.6331279945243
2812,"N",NA,44,12,"M","HGH","PVE","M",272.169,2005-11-01,2002-02-01,2004-09-07,53.862,21.4620123203285
2822,"N",NA,49,14,"D","BCR","PVE","F",394.1073846,2010-01-01,2014-10-01,2003-02-27,79.67192308,8.79945242984257
2824,"N",NA,60,12,"M","HGH","PVE","M",373.8862308,1985-05-05,1978-03-01,2004-09-09,357.2287692,45.3853524982888
2827,"N",NA,69,12,"M","BCR","RET","F",379.9216154,1998-12-01,9999-10-01,2004-09-10,0,15.8110882956879
2829,"N",NA,40,12,"M","BCR","PVE","F",593.8230769,2003-12-24,2007-04-20,2004-09-10,81.87130769,16.249144421629
2831,"N",NA,40,12,"M","HGH","PVE","F",252.3400769,2008-04-01,1998-11-01,2004-09-10,116.9531538,24.7145790554415
2832,"N",NA,44,12,"M","HGH","PVE","M",224.1307692,9999-10-01,2001-01-01,2004-09-11,19.12953846,22.5462012320329
2834,"N",NA,57,12,"S","BCR","STE","F",724.0734615,1998-01-01,2002-10-01,2004-09-11,0,20.7994524298426
2837,"N",NA,72,12,"M","HGH","RET","M",489.0270769,1983-06-24,9999-10-01,2004-09-13,84.34246154,15.8110882956879
2838,"N",NA,68,12,"M","HGH","RET","F",247.5789231,1976-01-01,9999-10-01,2004-09-13,283.4220769,15.8110882956879
2839,"N",NA,43,12,"S","HGH","STE","M",186.5256923,1983-01-01,1997-08-01,2004-09-13,75.53730769,25.9657768651608
